text,sentiment
سلام جناب رشید پور عزیز ما بالاخره نفهمیدیم اضافه حقوق NUM۲ به چه صورت LINK ما که NUM۴ تومان میگیریم NUM۳ هن اضافه کنند مبشیم NUM۴ م تومان چون از NUM۱ میلیون ردیم بالا یارانمون قطع میشه که عملا NUM۱ نفریم NUM۳ تومان کم میشه حقوق ما میشه NUM۴ تومان خوب ممنون کارمند بازنشسته و فوق لیسانس ولی مثلا یکی که مدرکش زیر دیپلم هستش و NUM۴ تومان حقوقش است NUM۳ هم اضافه بشه میشه NUM۴ تومان و NUM۳ تومان هم یارانه میشه NUM۱ میلیون و NUM۳ باید به دولت احسنت گفت ما با فوق لیسانس ۲م NUM۳ تومان و هم پایه خدمتی من با زیر دیپلم ۳م و NUM۳ میگیره,neutral
دولت باید دهک بالا را NUMF با NUM۱ اعلام کنه سال قبل که NUM۱ م بود تورم NUM۳ درصد بالا نرفته_بود,negative
اقای رشید پور تو را خدا برنامه‌ی زیبا تون را با اجرای خانم ماهور که بعضی وقتها واقعا چنشت اور ادا در میاره خراب نکنید بگید معمولی اجرا کنه این رو من از خیلی‌ها پرس و جو کردم و همه ابن نظر را دشتند نکنه اقا زاده است از این ورا برنامه‌ی قسنگی است ولی لوس بازی ای بچه هه واقعا چنشت اوره,negative
اره واقعا ما چ جوری پیدا کنیم من اون برنامه رو دیدم اما دستم بند بود نتونستم یاداشت کنم.. گفتین عکس کارت رو گذاشتیم پس چرا نیست؟؟,neutral
پیج اصلیش کجاس,neutral
سلام اقای رشیدپور لطفا راجب خودروهای تک سرنشین هم صحبت کنین ماها که از کرج صبح‌ها میاییم سر کار واقعا اذیت میشیم,negative
سلام محمد از کجور هوا خیلی خوب منونم,positive
عکس‌های برنامه رو کجا میشه دوباره دید. عکس دختر من پخش شده من ندیدم,neutral
سلام اقای رشید پور تورو خدا راجع به کسب و کار صحبت کنید یکی یکی داریم ورشکست میشم,negative
پیمانکار =مرگ تدریجی کارگر,negative
خسته نباشین درمورد خوندن اهنگ ایران چطوری ارتباط برقرار کنیم و کلیپ رو بفرستیم؟,neutral
با سلام خدمت مجری محترم آقای رشیدپور وهمکاران برنامه حالاخورشید: ما پرسنل ودانشجویان رشته علوم آزمایشگاهی خواستار جلوگیری از ورود رشته‌های زیست و شیلات و... به آزمایشگاه وبازی با جان مردم هستیم درحال حاضر بسیاری از آزمایشگاه‌ها که NUM۲ درصد تشخیص پزشکی است محل بیکاران سایر رشته‌ها شده تا با حقوق کم کار کنن برای همین رشته علوم آزمایشگاهی بایددر وزارت بهداشت لیسانس پروانه دار به حساب آید؛ تا ما پرسنل در آزمایشگاه هویت داشته_باشیم و شماره نظام پزشکی بهمون تعلق بگیره از شما خواهشمندیم صدای ما پرسنل که حتی بعضا حقوق زیر NUM۱ میلیون در بخش خصوصی میگیریم و امنیت شغلی هم نداریم را بشنویدخواهشمند است مشکلات مارا به گوش وزیر بهداشت دکتر هاشمی برسانید تا ایشان با تقاضای ما درخصوص لیسانس پروانه دار شدن رشته موافقت کنند.. ممنون از برنامه خوبتون دانشجویان و پرسنل علوم آزمایشگاهی بیمارستان‌های کل کشور. آیدی: برنامه,negative
لطف میکنید شماره حساب درسا را تو پیج بزارید,neutral
امروز روز آخر تیرماه و NUM۱ روزه دیگه یعنی سه مرداد تولدمه,neutral
وای خیلی خوشحالم,positive
حتی اگه کسی یادش نباشه خودم یادم ک هست ب قول عزیزان شاد باش تولد دیگه‌ای نداریم ما یه بار متولد میشیم,positive
آقای رشید اعلام کن,neutral
آقا پرویز اعلام کن,neutral
سلام لطفا قانون تصویب قطعی کنکور رو حذف کنید,neutral
در مورد نظام‌قدیمیام صبحت کنین,neutral
خواهش میکنم اقای رشید پور لطفا پیگیری کنید این حرف منو خواهش میکنم تو رو خدا. شوهرم تو پمپ بنزین کار میکنه پایه حقوقشو ن یکو خورده ایه ولی صاحب اونجا بهشون فقط ماهی NUM۳ میده اقای رشید پور تو شهرستان ما کار نیست مجبوریم با این کار سر کنیم مغازه داشتیم اما ورشکست شدیم. اونجا NUM۱ نفر کارگر داره همشون همینن. ما اجاره نشین و ماهی NUM۳ قسط پرداخت میکنیم با یه بچه کوچیک ولقعا کم اوردیم واقعا تو رو خدا اقای رشید پور شما امید اخرمونید,negative
🙏 🙏 🙏 🙏 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆 👆,neutral
سلام. آقای رشید پور امروز در برنامه تان در مورد مقاومت فرزندان این ملت در جبهه‌های جنگ کردید. بله درسته حق داریدچون اون موقع نظام مقدس جمهوری اسلامی اینقدر با ملت فاصله نداشت ملت حکومت را از آن خود میدونستند ولی بعد گذشت سی سال از این انقلاب نظام یک پیله را دور خود گرفت موردم به دوست خودی و غیر خودی تقسیم کرد. وبا بدنه ملت فاصله زیادی گرفت برا همین مردم دیگر متاسفانه به حکومت اعتماد ندارند متاسفانه بازار ارز را پر تلاطم میکنند همچنین بازار طلا را وتا زمانی که دولت با شفافیت بالت حرف نزنند از این هم بدتر مشود,negative
این فیش حق من معلم نیست,negative
نه به حق کشی به داد کنکوریها برسید از کنکوریها حمایت کنید نه به بی عدالتی,negative
کیر در کس مادرت رشیدپور دیوث رانت خوار کون لیس اخوندا دیوث مزدور رژیم املا و غلط املایی در کس خواهرت دیوث مادر جنده بی شرف دیوووث جاکش مزدور کل قسطنطنیه در کس مادرت رشیدپور کل کیر‌های مطروحه در قبر پدرت کور قرمساق,negative
معلم‌های بدبخت رو امروز سیبل کردی مادر دیوث,negative
سلام، خواهشا در مورد عدم تحویل و عدم پاسخگویی بابت تاخی طولانی و عدم تحویل خودروهای ساندرو استپ وی که آبان و آذر سال NUM۲ ملت ثبت نام کردن و سایپا و پارس خودرو هیچ گونه پاسخگویی و احترمی بابت آنها قایل نمی‌شوند پیگیری بفرمایید,negative
خواهشا در خصوص عدم تحویل، عدم پاسخگویی ساندرو استپ وی که مشتریان در آبان و آدر سال NUM۲ و در زمان ثبات بازار و قبل از مطرح شدن بحث ارز و تحریم‌ها ثبت نام نموده_اند و همینک هیچکس، از نمایندگی گرفته تا امور مشتریان و امور فروش کارخانه پاسخی مناسب مشتری متضرر شده نمی‌دهند از شرکت‌های سایپا و پارس خودرو پیگیری بفرمایید.,negative
